ID,DATE_TIME_CST,LATITUDE,LONGITUDE,WEATHER_ID,WEATHER_DESCRIPTION,WEATHER_ICON,TEMPERATURE,HUMIDITY_PERCENT,VISIBILITY_METERS,WIND_SPEED_MPH,DANGER_LEVELS
720,4/24/2022 19:40,32.9397,-96.764,201,thunderstorm with rain,11d,66.56,87,4828,16.11,MODERATE
265,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
166,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
152,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
127,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
464,4/24/2022 19:40,32.935,-96.715,201,thunderstorm with rain,11d,66.7,86,4828,16.11,MODERATE
783,4/24/2022 19:40,32.9352,-96.687,500,light rain,10d,66.87,86,4828,16.11,IGNORE
372,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
264,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
360,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
650,4/24/2022 19:40,32.9397,-96.764,201,thunderstorm with rain,11d,66.56,87,4828,16.11,MODERATE
359,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
787,4/24/2022 19:40,32.935,-96.715,201,thunderstorm with rain,11d,66.7,86,4828,16.11,MODERATE
545,4/24/2022 19:40,32.9351,-96.748,201,thunderstorm with rain,11d,66.65,86,4828,16.11,MODERATE
440,4/24/2022 19:40,32.9354,-96.682,201,thunderstorm with rain,11d,66.9,86,4828,16.11,MODERATE
358,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
546,4/24/2022 19:40,32.9351,-96.748,201,thunderstorm with rain,11d,66.65,86,4828,16.11,MODERATE
547,4/24/2022 19:40,32.9351,-96.748,201,thunderstorm with rain,11d,66.65,86,4828,16.11,MODERATE
357,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
548,4/24/2022 19:40,32.9351,-96.748,201,thunderstorm with rain,11d,66.65,86,4828,16.11,MODERATE
151,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
356,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
355,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
549,4/24/2022 19:40,32.9351,-96.748,201,thunderstorm with rain,11d,66.65,86,4828,16.11,MODERATE
550,4/24/2022 19:40,32.9351,-96.748,201,thunderstorm with rain,11d,66.65,86,4828,16.11,MODERATE
354,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
400,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
111,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
221,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
353,4/24/2022 19:40,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
399,4/24/2022 19:41,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
681,4/24/2022 19:41,32.9381,-96.733,201,thunderstorm with rain,11d,66.7,87,4828,16.11,MODERATE
732,4/24/2022 19:41,32.9351,-96.748,201,thunderstorm with rain,11d,66.65,86,4828,16.11,MODERATE
352,4/24/2022 19:41,32.9363,-96.742,201,thunderstorm with rain,11d,66.67,87,4828,16.11,MODERATE
784,4/24/2022 19:41,32.9352,-96.687,500,light rain,10d,66.87,86,4828,16.11,IGNORE
691,4/24/2022 19:41,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
165,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
89,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
785,4/24/2022 19:41,32.9453,-96.725,501,moderate rain,10d,66.42,87,4828,16.11,MODERATE
819,4/24/2022 19:41,32.9454,-96.751,500,light rain,10d,66.4,87,4828,16.11,IGNORE
150,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
351,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
733,4/24/2022 19:41,32.9454,-96.751,500,light rain,10d,66.4,87,4828,16.11,IGNORE
149,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
834,4/24/2022 19:41,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
110,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
148,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
398,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
350,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
227,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
551,4/24/2022 19:41,32.9454,-96.751,500,light rain,10d,66.4,87,4828,16.11,IGNORE
109,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
764,4/24/2022 19:41,32.9467,-96.695,201,thunderstorm with rain,11d,66.54,87,4828,16.11,MODERATE
349,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
786,4/24/2022 19:41,32.9453,-96.725,501,moderate rain,10d,66.42,87,4828,16.11,MODERATE
226,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
108,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
147,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
348,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
146,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
145,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
107,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
347,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
144,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
843,4/24/2022 19:41,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
106,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
225,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
143,4/24/2022 19:41,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
709,4/24/2022 19:41,32.9453,-96.725,501,moderate rain,10d,66.42,87,4828,16.11,MODERATE
527,4/24/2022 19:41,32.9484,-96.707,201,thunderstorm with rain,11d,66.43,87,4828,16.11,MODERATE
502,4/24/2022 19:41,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
501,4/24/2022 19:41,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
142,4/24/2022 19:41,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
397,4/24/2022 19:41,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
503,4/24/2022 19:41,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
653,4/24/2022 19:41,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
652,4/24/2022 19:41,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
224,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
346,4/24/2022 19:42,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
504,4/24/2022 19:42,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
506,4/24/2022 19:42,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
505,4/24/2022 19:42,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
105,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
345,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
528,4/24/2022 19:42,32.9467,-96.695,201,thunderstorm with rain,11d,66.54,87,4828,16.11,MODERATE
537,4/24/2022 19:42,32.9467,-96.695,201,thunderstorm with rain,11d,66.54,87,4828,16.11,MODERATE
651,4/24/2022 19:42,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
396,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
496,4/24/2022 19:42,32.95,-96.682,201,thunderstorm with rain,11d,66.6,87,4828,16.11,MODERATE
87,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
177,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
395,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
104,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
176,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
86,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
85,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
175,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
394,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
217,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
393,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
646,4/24/2022 19:42,32.945,-96.761,201,thunderstorm with rain,11d,66.36,87,4828,16.11,MODERATE
817,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
869,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
344,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
122,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
392,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
538,4/24/2022 19:42,32.9467,-96.695,201,thunderstorm with rain,11d,66.54,87,4828,16.11,MODERATE
774,4/24/2022 19:42,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
216,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
215,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
738,4/24/2022 19:42,32.9484,-96.707,201,thunderstorm with rain,11d,66.43,87,4828,16.11,MODERATE
739,4/24/2022 19:42,32.9454,-96.751,500,light rain,10d,66.4,87,4828,16.11,IGNORE
391,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
859,4/24/2022 19:42,32.9454,-96.751,500,light rain,10d,66.4,87,4828,16.11,IGNORE
343,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
390,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
701,4/24/2022 19:42,32.9484,-96.707,201,thunderstorm with rain,11d,66.43,87,4828,16.11,MODERATE
647,4/24/2022 19:42,32.9529,-96.765,201,thunderstorm with rain,11d,66.11,88,4828,16.11,MODERATE
539,4/24/2022 19:42,32.9467,-96.695,201,thunderstorm with rain,11d,66.54,87,4828,16.11,MODERATE
389,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
815,4/24/2022 19:42,32.9467,-96.695,201,thunderstorm with rain,11d,66.54,87,4828,16.11,MODERATE
768,4/24/2022 19:42,32.9467,-96.695,201,thunderstorm with rain,11d,66.54,87,4828,16.11,MODERATE
342,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
388,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
839,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
387,4/24/2022 19:42,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
386,4/24/2022 19:43,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
433,4/24/2022 19:43,32.9529,-96.765,201,thunderstorm with rain,11d,66.11,88,4828,16.11,MODERATE
740,4/24/2022 19:43,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
741,4/24/2022 19:43,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
742,4/24/2022 19:43,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
743,4/24/2022 19:43,32.9451,-96.739,501,moderate rain,10d,66.4,87,4828,16.11,MODERATE
121,4/24/2022 19:43,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
103,4/24/2022 19:43,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
214,4/24/2022 19:43,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
840,4/24/2022 19:43,32.9454,-96.751,500,light rain,10d,66.4,87,4828,16.11,IGNORE
385,4/24/2022 19:43,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
838,4/24/2022 19:43,32.9459,-96.733,500,light rain,10d,66.45,87,4828,16.11,IGNORE
730,4/24/2022 19:43,32.9467,-96.695,201,thunderstorm with rain,11d,66.54,87,4828,16.11,MODERATE
438,4/24/2022 19:43,32.9551,-96.682,201,thunderstorm with rain,11d,66.56,87,4828,16.11,MODERATE
341,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
384,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
744,4/24/2022 19:43,32.9639,-96.745,500,light rain,10d,66.74,85,4828,16.11,IGNORE
775,4/24/2022 19:43,32.9639,-96.745,500,light rain,10d,66.74,85,4828,16.11,IGNORE
731,4/24/2022 19:43,32.9556,-96.691,201,thunderstorm with rain,11d,66.56,87,4828,16.11,MODERATE
120,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
383,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
723,4/24/2022 19:43,32.9559,-96.752,201,thunderstorm with rain,11d,66.24,87,4828,16.11,MODERATE
724,4/24/2022 19:43,32.9559,-96.752,201,thunderstorm with rain,11d,66.24,87,4828,16.11,MODERATE
725,4/24/2022 19:43,32.9559,-96.752,201,thunderstorm with rain,11d,66.24,87,4828,16.11,MODERATE
382,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
726,4/24/2022 19:43,32.9559,-96.752,201,thunderstorm with rain,11d,66.24,87,4828,16.11,MODERATE
727,4/24/2022 19:43,32.9559,-96.752,201,thunderstorm with rain,11d,66.24,87,4828,16.11,MODERATE
340,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
648,4/24/2022 19:43,32.9566,-96.765,201,thunderstorm with rain,11d,66.06,88,4828,16.11,MODERATE
381,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
339,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
728,4/24/2022 19:43,32.9559,-96.752,201,thunderstorm with rain,11d,66.24,87,4828,16.11,MODERATE
261,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
649,4/24/2022 19:43,32.9566,-96.765,201,thunderstorm with rain,11d,66.06,88,4828,16.11,MODERATE
729,4/24/2022 19:43,32.9559,-96.752,201,thunderstorm with rain,11d,66.24,87,4828,16.11,MODERATE
213,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
119,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
696,4/24/2022 19:43,32.9559,-96.752,201,thunderstorm with rain,11d,66.24,87,4828,16.11,MODERATE
830,4/24/2022 19:43,32.9576,-96.709,201,thunderstorm with rain,11d,66.34,87,4828,16.11,MODERATE
260,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
426,4/24/2022 19:43,32.9566,-96.765,201,thunderstorm with rain,11d,66.06,88,4828,16.11,MODERATE
259,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
212,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
418,4/24/2022 19:43,32.9552,-96.732,201,thunderstorm with rain,11d,66.31,87,4828,16.11,MODERATE
615,4/24/2022 19:43,32.9581,-96.696,201,thunderstorm with rain,11d,66.51,87,4828,16.11,MODERATE
690,4/24/2022 19:43,32.9566,-96.765,201,thunderstorm with rain,11d,66.06,88,4828,16.11,MODERATE
102,4/24/2022 20:27,32.9582,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
118,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
258,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
417,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
431,4/24/2022 20:27,32.9586,-96.769,804,overcast clouds,04n,64.94,90,10000,13.8,IGNORE
211,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
416,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
117,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
776,4/24/2022 20:27,32.959,-96.739,500,light rain,10n,65.08,90,10000,13.8,IGNORE
101,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
810,4/24/2022 20:27,32.9592,-96.753,500,light rain,10n,65.12,90,10000,13.8,IGNORE
116,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
847,4/24/2022 20:27,32.9594,-96.759,500,light rain,10n,65.07,90,10000,13.8,IGNORE
434,4/24/2022 20:27,32.9586,-96.769,804,overcast clouds,04n,64.94,90,10000,13.8,IGNORE
415,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
115,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
257,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
100,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
210,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
484,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
633,4/24/2022 20:27,32.9592,-96.753,500,light rain,10n,65.12,90,10000,13.8,IGNORE
114,4/24/2022 20:27,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
218,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
778,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
205,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
76,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
596,4/24/2022 20:28,32.9586,-96.769,804,overcast clouds,04n,64.94,90,10000,13.8,IGNORE
595,4/24/2022 20:28,32.9586,-96.769,804,overcast clouds,04n,64.94,90,10000,13.8,IGNORE
485,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
597,4/24/2022 20:28,32.9594,-96.759,500,light rain,10n,65.07,90,10000,13.8,IGNORE
598,4/24/2022 20:28,32.959,-96.739,500,light rain,10n,65.08,90,10000,13.8,IGNORE
204,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
57,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
58,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
540,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
541,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
56,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
203,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
599,4/24/2022 20:28,32.959,-96.739,500,light rain,10n,65.08,90,10000,13.8,IGNORE
55,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
600,4/24/2022 20:28,32.959,-96.739,500,light rain,10n,65.08,90,10000,13.8,IGNORE
601,4/24/2022 20:28,32.959,-96.739,500,light rain,10n,65.08,90,10000,13.8,IGNORE
849,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
716,4/24/2022 20:28,32.9594,-96.759,500,light rain,10n,65.07,90,10000,13.8,IGNORE
256,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
202,4/24/2022 20:28,32.9583,-96.729,500,light rain,10n,65.12,90,10000,13.8,IGNORE
54,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
519,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
520,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
521,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
164,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
255,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
53,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
522,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
842,4/24/2022 20:28,32.9632,-96.684,500,light rain,10n,65.46,90,10000,13.8,IGNORE
824,4/24/2022 20:28,32.9633,-96.696,500,light rain,10n,65.35,90,10000,13.8,IGNORE
254,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
405,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
253,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
52,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
542,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
201,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
252,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
654,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
414,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
51,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
442,4/24/2022 20:28,32.9632,-96.684,500,light rain,10n,65.46,90,10000,13.8,IGNORE
655,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
50,4/24/2022 20:28,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
656,4/24/2022 20:28,32.9605,-96.695,500,light rain,10n,65.37,89,10000,13.8,IGNORE
251,4/24/2022 20:29,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
49,4/24/2022 20:29,32.9624,-96.725,804,overcast clouds,04n,65.07,90,10000,13.8,IGNORE
523,4/24/2022 20:29,32.965,-96.698,500,light rain,10n,65.32,90,10000,13.8,IGNORE
200,4/24/2022 20:29,32.965,-96.723,500,light rain,10n,65.01,90,10000,13.8,IGNORE
199,4/24/2022 20:29,32.965,-96.723,500,light rain,10n,65.01,90,10000,13.8,IGNORE
430,4/24/2022 20:29,32.9652,-96.768,804,overcast clouds,04n,64.81,92,10000,13.8,IGNORE
429,4/24/2022 20:29,32.9652,-96.768,804,overcast clouds,04n,64.81,92,10000,13.8,IGNORE
413,4/24/2022 20:29,32.965,-96.723,500,light rain,10n,65.01,90,10000,13.8,IGNORE
198,4/24/2022 20:29,32.965,-96.723,500,light rain,10n,65.01,90,10000,13.8,IGNORE
412,4/24/2022 20:29,32.965,-96.723,500,light rain,10n,65.01,90,10000,13.8,IGNORE
48,4/24/2022 20:29,32.965,-96.723,500,light rain,10n,65.01,90,10000,13.8,IGNORE
163,4/24/2022 20:29,32.965,-96.723,500,light rain,10n,65.01,90,10000,13.8,IGNORE
47,4/24/2022 20:29,32.965,-96.723,500,light rain,10n,65.01,90,10000,13.8,IGNORE
565,4/24/2022 20:29,32.9659,-96.709,500,light rain,10n,65.16,91,10000,13.8,IGNORE
250,4/24/2022 20:29,32.965,-96.723,500,light rain,10n,65.01,90,10000,13.8,IGNORE
46,4/24/2022 20:29,32.965,-96.723,500,light rain,10n,65.01,90,10000,13.8,IGNORE
197,4/24/2022 20:29,32.965,-96.723,500,light rain,10n,65.01,90,10000,13.8,IGNORE
